params.Y.a	params.Y.b	params.Z.a	params.Z.b	params.k	step	fit
1.32292117946701	1.31798516515824	1.18160258920078	45.1212513354854	0.0421947625580694	0	2.36779968060224
1.32292117946701	1.31798516515824	1.75594797768586	45.1212513354854	0.0421947625580694	57	2.49200682814663
1.32292117946701	1.31798516515824	1.75594797768586	45.1212513354854	0.0485418228242262	249	2.54528128230053
1.32292117946701	1.27656556047543	1.75594797768586	45.1212513354854	0.0485418228242262	392	2.56526760955818
1.32292117946701	1.19914909448535	1.75594797768586	45.1212513354854	0.0485418228242262	525	2.60316545738713
1.32292117946701	1.19914909448535	1.63800497797181	45.1212513354854	0.0485418228242262	577	2.7650467549997
1.32292117946701	0.932814595666631	1.63800497797181	45.1212513354854	0.0485418228242262	756	2.90752192695071
1.32292117946701	0.932814595666631	1.56822999771167	45.1212513354854	0.0485418228242262	840	2.98138660014312
1.32292117946701	0.803778771739988	1.56822999771167	45.1212513354854	0.0485418228242262	1054	3.06042906424064
1.32292117946701	0.803778771739988	1.56822999771167	45.1212513354854	0.0678570071974038	1358	3.31644191857795
1.32292117946701	0.608322414503983	1.56822999771167	45.1212513354854	0.0678570071974038	1509	3.5211793520051
1.32292117946701	0.608322414503983	1.56822999771167	42.5863661097414	0.0678570071974038	1522	3.5717187669914
1.32292117946701	0.608322414503983	1.56822999771167	42.5863661097414	0.145527625356491	1556	4.01905378121864
1.32292117946701	0.608322414503983	1.51262239206339	42.5863661097414	0.145527625356491	1731	4.11636630985351
1.10365741561066	0.608322414503983	1.51262239206339	42.5863661097414	0.145527625356491	1800	4.14645521807467
1.12285265111276	0.608322414503983	1.51262239206339	42.5863661097414	0.145527625356491	1830	4.14469436647491
1.12285265111276	0.608322414503983	1.35022359015738	42.5863661097414	0.145527625356491	1913	4.34745597549557
1.17162258788611	0.608322414503983	1.35022359015738	42.5863661097414	0.145527625356491	4771	4.34365385171777
1.17162258788611	0.608322414503983	1.30159752064949	42.5863661097414	0.145527625356491	5746	4.37333376270135
1.09534933214895	0.608322414503983	1.30159752064949	42.5863661097414	0.145527625356491	6189	4.37784426269572
1.09534933214895	0.608322414503983	1.30159752064949	42.6283291645343	0.145527625356491	7839	4.37827894674949
1.09534933214895	0.625999413524923	1.30159752064949	42.6283291645343	0.145527625356491	8079	4.38188284548639
