params.Y.a	params.Y.b	params.Z.a	params.Z.b	params.k	step	fit
1.32292117946701	1.31798516515824	1.18160258920078	45.1212513354854	0.0421947625580694	0	2.36779968060224
1.32292117946701	1.31798516515824	1.18160258920078	42.360928988247	0.0421947625580694	24	2.4892508867967
1.32292117946701	1.31798516515824	1.20986211150634	42.360928988247	0.0421947625580694	55	2.57616298312314
1.32292117946701	1.31798516515824	1.24016113871098	42.360928988247	0.0421947625580694	130	2.65398536193599
1.32292117946701	1.31798516515824	1.31442109546665	42.360928988247	0.0421947625580694	239	2.78723399741134
1.32292117946701	0.983304207203718	1.31442109546665	42.360928988247	0.0421947625580694	384	2.93272004850101
1.32292117946701	0.983304207203718	1.31442109546665	42.360928988247	0.0447170047338487	510	2.97538332573475
1.32292117946701	0.983304207203718	1.31442109546665	42.360928988247	0.0606401488717495	758	3.20822873168414
1.32292117946701	0.806423313049776	1.31442109546665	42.360928988247	0.0606401488717495	1057	3.35045075931885
1.32292117946701	0.806423313049776	1.42336477200746	42.360928988247	0.0606401488717495	1145	3.38711438198391
1.32292117946701	0.732722151641103	1.42336477200746	42.360928988247	0.0606401488717495	1167	3.45004936883151
1.32292117946701	0.732722151641103	1.42336477200746	42.360928988247	0.0796692541726571	1476	3.7136821712016
1.32292117946701	0.698046861984968	1.42336477200746	42.360928988247	0.0796692541726571	1700	3.75465871716761
1.32292117946701	0.683265239518178	1.42336477200746	42.360928988247	0.0796692541726571	1764	3.7726174432897
1.32292117946701	0.683265239518178	1.42336477200746	42.360928988247	0.0989171089788396	1958	3.99194929534928
1.32292117946701	0.484426696483137	1.42336477200746	42.360928988247	0.0989171089788396	2150	4.20142552697631
1.32292117946701	0.484426696483137	1.36345358640262	42.360928988247	0.0989171089788396	2514	4.25334959891286
1.32292117946701	0.484426696483137	1.27107798029263	42.360928988247	0.0989171089788396	3542	4.2810272767355
1.32292117946701	0.484426696483137	1.27107798029263	42.7823119259024	0.0989171089788396	4105	4.2863761569685
1.32292117946701	0.484426696483137	1.27107798029263	43.6730862190301	0.0989171089788396	6488	4.29158458222924
1.32292117946701	0.484426696483137	1.27107798029263	43.6730862190301	0.120882388657493	7079	4.31553637767906
1.32292117946701	0.484426696483137	1.27107798029263	42.9941796573102	0.120882388657493	8132	4.3136332179004
1.32292117946701	0.500971167454645	1.27107798029263	42.9941796573102	0.120882388657493	8312	4.33747887356749
