params.Y.a	params.Y.b	params.Z.a	params.Z.b	params.k	step	fit
1.32292117946701	1.31798516515824	1.18160258920078	45.1212513354854	0.0421947625580694	0	2.36779968060224
1.32292117946701	1.31798516515824	1.18160258920078	44.5956668158375	0.0421947625580694	83	2.39746640167574
1.28488995863447	1.31798516515824	1.18160258920078	44.5956668158375	0.0421947625580694	93	2.39573305442429
1.28488995863447	1.31798516515824	1.26181935104088	44.5956668158375	0.0421947625580694	132	2.61633980621725
1.28488995863447	1.31798516515824	1.30592170504919	44.5956668158375	0.0421947625580694	289	2.69412578206927
1.28488995863447	1.07369262815165	1.30592170504919	44.5956668158375	0.0421947625580694	361	2.81076838593062
1.28488995863447	0.975777074240383	1.30592170504919	44.5956668158375	0.0421947625580694	674	2.86015902014788
1.28488995863447	0.975777074240383	1.30592170504919	44.5956668158375	0.0616785284902081	697	3.16111639254774
1.28488995863447	0.975777074240383	1.30592170504919	40.368205484978	0.0616785284902081	758	3.22465747752786
1.35556469568821	0.975777074240383	1.30592170504919	40.368205484978	0.0616785284902081	1169	3.22826357081429
1.33359250834154	0.975777074240383	1.30592170504919	40.368205484978	0.0616785284902081	1195	3.22735922210385
1.33359250834154	0.927915443558155	1.30592170504919	40.368205484978	0.0616785284902081	1447	3.26150237909808
1.33359250834154	0.927915443558155	1.30592170504919	40.368205484978	0.094610725500173	1449	3.65096838759785
1.33359250834154	0.927915443558155	1.30592170504919	40.368205484978	0.106174498101982	1572	3.76619445949542
1.33359250834154	0.927915443558155	1.30592170504919	40.368205484978	0.16939001365651	1574	4.21106933131049
1.33359250834154	0.907435534130034	1.30592170504919	40.368205484978	0.16939001365651	1770	4.23036864526766
1.39371238339307	0.907435534130034	1.30592170504919	40.368205484978	0.16939001365651	2194	4.228469296594
1.39371238339307	0.907435534130034	1.30592170504919	40.368205484978	0.170766028077686	2428	4.23365995204307
1.39371238339307	0.907435534130034	1.30592170504919	40.368205484978	0.173626140488407	3105	4.24375961816523
1.39371238339307	0.863943307965158	1.30592170504919	40.368205484978	0.173626140488407	3849	4.27708609277556
1.39371238339307	0.863943307965158	1.30592170504919	41.8574468440302	0.173626140488407	4473	4.30194196808362
1.40920789806186	0.863943307965158	1.30592170504919	41.8574468440302	0.173626140488407	6675	4.30077010835442
1.40920789806186	0.863943307965158	1.30592170504919	41.8574468440302	0.19090604255846	7696	4.32234830124423
1.36107051654787	0.863943307965158	1.30592170504919	41.8574468440302	0.19090604255846	8244	4.32840655168602
1.25929402758398	0.863943307965158	1.30592170504919	41.8574468440302	0.19090604255846	8608	4.33900124941926
