params.Y.a	params.Y.b	params.Z.a	params.Z.b	params.k	step	fit
1.32292117946701	1.31798516515824	1.18160258920078	45.1212513354854	0.0421947625580694	0	2.36779968060224
1.32292117946701	1.31798516515824	1.29688135096247	45.1212513354854	0.0421947625580694	44	2.65417909004451
1.32292117946701	1.31798516515824	1.29688135096247	45.1212513354854	0.0454289649848895	175	2.69565691745128
1.32292117946701	1.31798516515824	1.29688135096247	45.1212513354854	0.0497885164962753	284	2.74817360649859
1.32292117946701	1.2738222097987	1.29688135096247	45.1212513354854	0.0497885164962753	544	2.77274553453659
1.32292117946701	1.2738222097987	1.29688135096247	40.9187058906134	0.0497885164962753	604	2.89955679628775
1.32292117946701	1.2738222097987	1.29688135096247	40.9187058906134	0.0626853919016974	796	3.03927619219034
1.32292117946701	1.2738222097987	1.29688135096247	40.9187058906134	0.0936407468694133	849	3.31907354930439
1.32292117946701	1.17629396182954	1.29688135096247	40.9187058906134	0.0936407468694133	920	3.39951815240279
1.32292117946701	0.931207584334019	1.29688135096247	40.9187058906134	0.0936407468694133	1025	3.63676262764678
1.32292117946701	0.882020121683822	1.29688135096247	40.9187058906134	0.0936407468694133	1564	3.69213078610012
1.32292117946701	0.882020121683822	1.29688135096247	40.9187058906134	0.103862356591246	1609	3.80047872697162
1.32292117946701	0.758910176228021	1.29688135096247	40.9187058906134	0.103862356591246	1695	3.95979884237136
1.32292117946701	0.722688143036764	1.29688135096247	40.9187058906134	0.103862356591246	2094	4.00950944520561
1.32292117946701	0.52900928707575	1.29688135096247	40.9187058906134	0.103862356591246	2513	4.25369409907697
1.32292117946701	0.52900928707575	1.29688135096247	40.9187058906134	0.107858141192709	2672	4.27893739764481
1.32292117946701	0.521497196999548	1.29688135096247	40.9187058906134	0.107858141192709	2928	4.28292623159594
1.2319661565821	0.521497196999548	1.29688135096247	40.9187058906134	0.107858141192709	3827	4.27760678859392
1.2319661565821	0.521497196999548	1.29688135096247	40.9187058906134	0.109545968917085	4268	4.28647879845785
1.2319661565821	0.521497196999548	1.25246176449517	40.9187058906134	0.109545968917085	4484	4.28401779418597
1.25766141591397	0.521497196999548	1.25246176449517	40.9187058906134	0.109545968917085	4757	4.2860275759887
1.25766141591397	0.521497196999548	1.25246176449517	40.9187058906134	0.120218642235257	4911	4.31951953085107
1.25766141591397	0.521497196999548	1.25246176449517	40.9187058906134	0.12605506647673	5103	4.31699700974851
1.25766141591397	0.521497196999548	1.25246176449517	42.3458262572371	0.12605506647673	7301	4.34675607910377
1.25000847968996	0.521497196999548	1.25246176449517	42.3458262572371	0.12605506647673	7441	4.34731970329837
1.25000847968996	0.52241922811559	1.25246176449517	42.3458262572371	0.12605506647673	8604	4.34813775776869
1.26918090632799	0.52241922811559	1.25246176449517	42.3458262572371	0.12605506647673	8771	4.34669891826123
1.2511224786951	0.52241922811559	1.25246176449517	42.3458262572371	0.12605506647673	8939	4.34805943754832
1.2511224786951	0.52241922811559	1.25246176449517	44.4605579511727	0.12605506647673	9816	4.35409098078848
