params.Y.a	params.Y.b	params.Z.a	params.Z.b	params.k	step	fit
1.32292117946701	1.31798516515824	1.18160258920078	45.1212513354854	0.0421947625580694	0	2.36779968060224
1.32292117946701	1.31798516515824	1.24219874685788	45.1212513354854	0.0421947625580694	32	2.54580961319463
1.32292117946701	1.31798516515824	1.24219874685788	45.1212513354854	0.0445056726064156	130	2.57744369121306
1.32292117946701	1.31798516515824	1.24219874685788	41.4664180213107	0.0445056726064156	228	2.7089690330956
1.32292117946701	1.31798516515824	1.44209592173383	41.4664180213107	0.0445056726064156	257	2.91255485175298
1.31204835178192	1.31798516515824	1.44209592173383	41.4664180213107	0.0445056726064156	361	2.91217222256708
1.31204835178192	1.25363738664858	1.44209592173383	41.4664180213107	0.0445056726064156	408	2.9386498975436
1.31204835178192	0.894541649672499	1.44209592173383	41.4664180213107	0.0445056726064156	874	3.09386974269816
1.31204835178192	0.838289877896602	1.44209592173383	41.4664180213107	0.0445056726064156	1073	3.11994705994805
1.31204835178192	0.621889769978596	1.44209592173383	41.4664180213107	0.0445056726064156	1351	3.22793057880944
1.31204835178192	0.621889769978596	1.44209592173383	41.4664180213107	0.0646183051002739	1549	3.61294969569829
1.31204835178192	0.619687067658225	1.44209592173383	41.4664180213107	0.0646183051002739	1557	3.61525458311207
1.31204835178192	0.619687067658225	1.44209592173383	41.6641956250001	0.0646183051002739	1705	3.61674283643512
1.31204835178192	0.619687067658225	1.44209592173383	41.6641956250001	0.0727228449567765	1859	3.74121746354152
1.31204835178192	0.580797193941918	1.44209592173383	41.6641956250001	0.0727228449567765	1922	3.78778587059293
1.31204835178192	0.537844183751688	1.44209592173383	41.6641956250001	0.0727228449567765	1952	3.84068253992992
1.31204835178192	0.537844183751688	1.41667047136057	41.6641956250001	0.0727228449567765	2076	3.85584186830517
1.31204835178192	0.537844183751688	1.41667047136057	41.6641956250001	0.0780525499293482	2092	3.93497464059511
1.31204835178192	0.537844183751688	1.41667047136057	41.6641956250001	0.0827038397856635	2413	3.99714639947504
1.31204835178192	0.537844183751688	1.41667047136057	41.6641956250001	0.113654249299907	2561	4.23982274403425
1.31204835178192	0.537844183751688	1.30252671494925	41.6641956250001	0.113654249299907	4854	4.31800878796397
1.31204835178192	0.537844183751688	1.30252671494925	45.1608025696261	0.113654249299907	5518	4.32328613713986
1.31204835178192	0.529515606497945	1.30252671494925	45.1608025696261	0.113654249299907	6355	4.3266311637997
1.31204835178192	0.529515606497945	1.2992057373583	45.1608025696261	0.113654249299907	7893	4.32770775038934
1.31204835178192	0.529515606497945	1.2992057373583	44.4731672285142	0.113654249299907	8753	4.33682473535245
1.31204835178192	0.529515606497945	1.2992057373583	43.5205711655064	0.113654249299907	9218	4.34087574656902
